feature,coef_true,tau_placebo,selected
infeasible,-0.0,0.0,False
infectious,-0.0,0.0,False
inferior,-0.0,0.0,False
infinite,0.0,0.0,False
informal,-0.0,0.0,False
ingenious,-0.0,0.0,False
inherent,-0.0,0.0,False
initial,-0.0,0.0,False
innocent,-0.0,0.0012928041385132996,False
innumerable,-0.0,0.0,False
inoffensive,0.0,0.0,False
insatiable,0.0,0.0,False
inscrutable,-0.0,0.0,False
instead,-0.0,0.0,False
instrumental,-0.0,0.0,False
intelligent,-0.0,0.0,False
intentionally,-0.0,0.0,False
intercollegiate,-0.0,0.0,False
interested,0.16566402675663977,0.07384372556995673,True
interestedness,0.0,0.0,False
interesting,0.0,0.0636404960803846,False
interminable,-0.0,0.0,False
interminably,-0.0,0.0,False
intermittent,-0.0,0.0,False
international,-0.0,0.0,False
interurban,-0.0,0.0,False
intimate,-0.0,0.0,False
intimately,0.0,0.0,False
invaluable,-0.0,0.0,False
inverse,-0.0,0.0,False
inversely,0.0,0.0,False
inveterate,0.0,0.0,False
invisible,-0.0,0.0,False
involved,-0.0,0.0,False
iowa,-0.0,0.0,False
irish,-0.0,0.07458077837124918,False
irregular,-0.0,0.0,False
irresistible,-0.0,0.0,False
ish,-0.0,0.0,False
iveness,0.0,0.0,False
ix,-0.0,0.0,False
jangling,-0.0,0.0,False
japanese,-0.0,0.0,False
jenny,0.0,0.0,False
jimmy,-0.0,0.0,False
jocko,-0.0,0.0,False
johnny,-0.0,0.0,False
joint,-0.0,0.0,False
jointed,-0.0,0.0,False
jollier,0.0,0.0,False
jolliest,-0.0,0.0,False
jolly,0.01178026764735493,0.07047908526081402,False
jovial,-0.0,0.05315641028659696,False
joyous,-0.0,0.0,False
juicy,0.0,0.0,False
junior,0.017794133853027076,0.07151730172382031,False
just,-0.003407829786162069,0.05544685314177138,False
kate,0.0,0.0,False
keen,-0.0,0.06555086564999466,False
kent,-0.0,0.0,False
kid,0.0,0.0,False
killy,-0.0,0.0,False
kind,0.2732718665069351,0.0,True
kindest,0.0,0.0,False
kindly,-0.0,0.0,False
kinetic,-0.0,0.0,False
kingly,0.0,0.0,False
knickerbocker,-0.0,0.0,False
knowest,-0.0,0.0,False
kronic,-0.0,0.0,False
laden,0.0,0.0,False
lanky,-0.0,0.0,False
large,-0.010791768849186284,0.07581506184811485,False
largely,-0.0,0.013249051038855326,False
larger,-0.0,0.0,False
largest,-0.0,0.0,False
lascivious,-0.0,0.0,False
lasting,-0.0,0.0,False
late,-0.06037565800384725,0.07458324325318808,False
lately,0.0,9.327294099708163e-05,False
latent,-0.0,0.0,False
later,-0.0,0.03599535823091403,False
latest,-0.0,0.014143668573702032,False
laundry,-0.0,0.0,False
lavish,0.0,0.0,False
lavishly,-0.0,0.0,False
lawless,-0.0,0.0,False
lazy,-0.0,0.0008839386040097748,False
leakable,-0.0,0.0,False
lean,-0.0,0.0,False
left,-0.0,0.0,False
legendary,-0.0,0.0,False
legible,-0.0,0.0,False
lemen,-0.0,0.0,False
lemon(y)ell,-0.0,0.0,False
lengthy,-0.0,0.0,False
